track_id,direction,frame,timestamp
2,IN,42,1.75
4,IN,47,1.9583333333333333
3,IN,49,2.0416666666666665
9,OUT,82,3.4166666666666665
11,OUT,88,3.6666666666666665
17,OUT,98,4.083333333333333
5,OUT,101,4.208333333333333
34,OUT,149,6.208333333333333
29,OUT,155,6.458333333333333
24,IN,249,10.375
46,OUT,280,11.666666666666666
47,OUT,308,12.833333333333334
