track_id,direction,frame,timestamp
1,IN,42,1.75
3,IN,47,1.9583333333333333
2,IN,49,2.0416666666666665
6,OUT,86,3.5833333333333335
7,OUT,88,3.6666666666666665
9,OUT,99,4.125
5,OUT,102,4.25
19,OUT,149,6.208333333333333
14,OUT,155,6.458333333333333
12,IN,249,10.375
30,OUT,280,11.666666666666666
31,OUT,309,12.875
