track_id,direction,frame,timestamp
2,OUT,3,0.125
1,OUT,10,0.4166666666666667
3,IN,25,1.0416666666666667
4,OUT,55,2.2916666666666665
5,IN,74,3.0833333333333335
18,OUT,281,11.708333333333334
16,IN,298,12.416666666666666
33,OUT,324,13.5
32,IN,345,14.375
25,IN,346,14.416666666666666
